LINC02409	long intergenic non-protein coding RNA 2409	105369929
LINC02410	long intergenic non-protein coding RNA 2410	105369920
LINC02411	long intergenic non-protein coding RNA 2411	101927637
LINC02412	long intergenic non-protein coding RNA 2412	102724933
LINC02413	long intergenic non-protein coding RNA 2413	105369906
LINC02414	long intergenic non-protein coding RNA 2414	105370085
LINC02415	long intergenic non-protein coding RNA 2415	107161159
LINC02416	long intergenic non-protein coding RNA 2416	107984528
LINC02417	long intergenic non-protein coding RNA 2417	101930162
LINC02418	long intergenic non-protein coding RNA 2418	100190940
LINC02419	long intergenic non-protein coding RNA 2419	105370078
LINC02420	long intergenic non-protein coding RNA 2420	102724433
LINC02421	long intergenic non-protein coding RNA 2421	101927901
LINC02422	long intergenic non-protein coding RNA 2422	105369723
LINC02423	long intergenic non-protein coding RNA 2423	105370014
LINC02424	long intergenic non-protein coding RNA 2424	105369860
LINC02425	long intergenic non-protein coding RNA 2425	105369810
LINC02426	long intergenic non-protein coding RNA 2426	101928449
LINC02427	long intergenic non-protein coding RNA 2427	105377585
LINC02428	long intergenic non-protein coding RNA 2428	101929448
LINC02429	long intergenic non-protein coding RNA 2429	105377247
LINC02430	long intergenic non-protein coding RNA 2430	107986319
LINC02431	long intergenic non-protein coding RNA 2431	100506122
LINC02432	long intergenic non-protein coding RNA 2432	100507639
LINC02433	long intergenic non-protein coding RNA 2433	340017
LINC02434	long intergenic non-protein coding RNA 2434	105377606
LINC02435	long intergenic non-protein coding RNA 2435	107986311
LINC02436	long intergenic non-protein coding RNA 2436	101928877
LINC02437	long intergenic non-protein coding RNA 2437	107986333
LINC02438	long intergenic non-protein coding RNA 2438	107986264
LINC02439	long intergenic non-protein coding RNA 2439	105370016
LINC02440	long intergenic non-protein coding RNA 2440	105370015
LINC02441	long intergenic non-protein coding RNA 2441	105370070
LINC02442	long intergenic non-protein coding RNA 2442	105369815
LINC02443	long intergenic non-protein coding RNA 2443	101929584
LINC02444	long intergenic non-protein coding RNA 2444	101928137
LINC02445	long intergenic non-protein coding RNA 2445	105369840
LINC02446	long intergenic non-protein coding RNA 2446	101060038
LINC02447	long intergenic non-protein coding RNA 2447	730971
LINC02448	long intergenic non-protein coding RNA 2448	105369792
LINC02449	long intergenic non-protein coding RNA 2449	101927905
LINC02450	long intergenic non-protein coding RNA 2450	105369739
LINC02451	long intergenic non-protein coding RNA 2451	105369738
LINC02452	long intergenic non-protein coding RNA 2452	105369924
LINC02453	long intergenic non-protein coding RNA 2453	643770
LINC02454	long intergenic non-protein coding RNA 2454	105369807
LINC02455	long intergenic non-protein coding RNA 2455	105369597
LINC02456	long intergenic non-protein coding RNA 2456	105369942
LINC02457	long intergenic non-protein coding RNA 2457	107984439
LINC02458	long intergenic non-protein coding RNA 2458	728084
LINC02459	long intergenic non-protein coding RNA 2459	105369996
LINC02460	long intergenic non-protein coding RNA 2460	105370013
LINC02461	long intergenic non-protein coding RNA 2461	105369740
LINC02462	long intergenic non-protein coding RNA 2462	105377434
LINC02463	long intergenic non-protein coding RNA 2463	105370004
LINC02464	long intergenic non-protein coding RNA 2464	105369854
LINC02465	long intergenic non-protein coding RNA 2465	107986313
LINC02466	long intergenic non-protein coding RNA 2466	101927282
LINC02467	long intergenic non-protein coding RNA 2467	107984446
LINC02468	long intergenic non-protein coding RNA 2468	105369684
LINC02469	long intergenic non-protein coding RNA 2469	105377301
LINC02470	long intergenic non-protein coding RNA 2470	100506159
LINC02471	long intergenic non-protein coding RNA 2471	105369734
LINC02472	long intergenic non-protein coding RNA 2472	105374561
LINC02473	long intergenic non-protein coding RNA 2473	107986266
LINC02474	long intergenic non-protein coding RNA 2474	110806276
LINC02475	long intergenic non-protein coding RNA 2475	100506827
LINC02476	long intergenic non-protein coding RNA 2476	105375475
LINC02477	long intergenic non-protein coding RNA 2477	105377512
LINC02478	long intergenic non-protein coding RNA 2478	100505984
LINC02479	long intergenic non-protein coding RNA 2479	105377420
LINC02480	long intergenic non-protein coding RNA 2480	105377652
LINC002481	long intergenic non-protein coding RNA 2481	339988
LINC02482	long intergenic non-protein coding RNA 2482	105374366
LINC02483	long intergenic non-protein coding RNA 2483	441025
LINC02484	long intergenic non-protein coding RNA 2484	105374394
LINC02485	long intergenic non-protein coding RNA 2485	105377439
LINC02487	long intergenic non-protein coding RNA 2487	441178
LINC02488	long intergenic non-protein coding RNA 2488	111082994
LINC02489	long intergenic non-protein coding RNA 2489	101928919
LINC02490	long intergenic non-protein coding RNA 2490	105370822
LINC02491	long intergenic non-protein coding RNA 2491	105377467
LINC02492	long intergenic non-protein coding RNA 2492	100506272
LINC02493	long intergenic non-protein coding RNA 2493	101929123
LINC02494	long intergenic non-protein coding RNA 2494	105377671
LINC02495	long intergenic non-protein coding RNA 2495	285484
LINC02496	long intergenic non-protein coding RNA 2496	105377248
LINC02497	long intergenic non-protein coding RNA 2497	102723778
LINC02498	long intergenic non-protein coding RNA 2498	102723525
LINC02499	long intergenic non-protein coding RNA 2499	728040
LINC02500	long intergenic non-protein coding RNA 2500	101928679
LINC02501	long intergenic non-protein coding RNA 2501	105374565
LINC02502	long intergenic non-protein coding RNA 2502	100996694
LINC02503	long intergenic non-protein coding RNA 2503	105377349
LINC02504	long intergenic non-protein coding RNA 2504	101928288
LINC02505	long intergenic non-protein coding RNA 2505	105374400
LINC02506	long intergenic non-protein coding RNA 2506	102723828
LINC02507	long intergenic non-protein coding RNA 2507	105377477
LINC02508	long intergenic non-protein coding RNA 2508	105377610
LINC02509	long intergenic non-protein coding RNA 2509	105377556
LINC02510	long intergenic non-protein coding RNA 2510	729307
LINC02511	long intergenic non-protein coding RNA 2511	105377441
LINC02512	long intergenic non-protein coding RNA 2512	107986241
LINC02513	long intergenic non-protein coding RNA 2513	105374410
LINC02514	long intergenic non-protein coding RNA 2514	105377602
LINC02515	long intergenic non-protein coding RNA 2515	102723920
LINC02516	long intergenic non-protein coding RNA 2516	101927087
LINC02517	long intergenic non-protein coding RNA 2517	105374374
LINC02518	long intergenic non-protein coding RNA 2518	105377957
LINC02519	long intergenic non-protein coding RNA 2519	105378147
LINC02520	long intergenic non-protein coding RNA 2520	100505530
LINC02521	long intergenic non-protein coding RNA 2521	105374885
LINC02522	long intergenic non-protein coding RNA 2522	101928106
LINC02523	long intergenic non-protein coding RNA 2523	643623
LINC02525	long intergenic non-protein coding RNA 2525	100507194
LINC02526	long intergenic non-protein coding RNA 2526	105377926
LINC02527	long intergenic non-protein coding RNA 2527	105377946
LINC02528	long intergenic non-protein coding RNA 2528	105378020
LINC02529	long intergenic non-protein coding RNA 2529	102724053
LINC02530	long intergenic non-protein coding RNA 2530	101928309
LINC02531	long intergenic non-protein coding RNA 2531	107986533
LINC02532	long intergenic non-protein coding RNA 2532	100422737
LINC02533	long intergenic non-protein coding RNA 2533	105374895
LINC02534	long intergenic non-protein coding RNA 2534	105377962
LINC02535	long intergenic non-protein coding RNA 2535	101928820
LINC02536	long intergenic non-protein coding RNA 2536	105377997
LINC02537	long intergenic non-protein coding RNA 2537	285857
LINC02538	long intergenic non-protein coding RNA 2538	401286
LINC02539	long intergenic non-protein coding RNA 2539	100507406
LINC02540	long intergenic non-protein coding RNA 2540	105377860
LINC02541	long intergenic non-protein coding RNA 2541	101927686
LINC02542	long intergenic non-protein coding RNA 2542	102724168
LINC02543	long intergenic non-protein coding RNA 2543	101928406
LINC02544	long intergenic non-protein coding RNA 2544	101929504
LINC02545	long intergenic non-protein coding RNA 2545	105376561
LINC02546	long intergenic non-protein coding RNA 2546	105376606
LINC02547	long intergenic non-protein coding RNA 2547	105376554
LINC02548	long intergenic non-protein coding RNA 2548	105376562
LINC02549	long intergenic non-protein coding RNA 2549	101928280
LINC02550	long intergenic non-protein coding RNA 2550	105369490
LINC02551	long intergenic non-protein coding RNA 2551	100507431
LINC02552	long intergenic non-protein coding RNA 2552	102723895
LINC02553	long intergenic non-protein coding RNA 2553	105369449
LINC02554	long intergenic non-protein coding RNA 2554	100507657
LINC02555	long intergenic non-protein coding RNA 2555	101930164
LINC02556	long intergenic non-protein coding RNA 2556	102724679
LINC02557	long intergenic non-protein coding RNA 2557	105372955
LINC02558	long intergenic non-protein coding RNA 2558	105372999
LINC02559	long intergenic non-protein coding RNA 2559	105372972
LINC02560	long intergenic non-protein coding RNA 2560	110806301
LINC02561	long intergenic non-protein coding RNA 2561	110806285
LINC02562	long intergenic non-protein coding RNA 2562	105377283
LINC02563	long intergenic non-protein coding RNA 2563	105827617
LINC02564	long intergenic non-protein coding RNA 2564	102724130
LINC02565	long intergenic non-protein coding RNA 2565	105372138
LINC02567	long intergenic non-protein coding RNA 2567	110806286
LINC02568	long intergenic non-protein coding RNA 2568	102723344
LINC02569	long intergenic non-protein coding RNA 2569	111082993
LINC02570	long intergenic non-protein coding RNA 2570	105375014
LINC02571	long intergenic non-protein coding RNA 2571	105375015
LINC02572	long intergenic non-protein coding RNA 2572	105373615
LINC02573	long intergenic non-protein coding RNA 2573	111216285
LINC02574	long intergenic non-protein coding RNA 2574	111216282
LINC02575	long intergenic non-protein coding RNA 2575	111216286
LINC02576	long intergenic non-protein coding RNA 2576	102724233
LINC02577	long intergenic non-protein coding RNA 2577	111216280
LINC02578	long intergenic non-protein coding RNA 2578	111216287
LINC02579	long intergenic non-protein coding RNA 2579	339807
LINC02580	long intergenic non-protein coding RNA 2580	100506047
LINC02582	long intergenic non-protein coding RNA 2582	100505817
LINC02583	long intergenic non-protein coding RNA 2583	101805491
LINC02584	long intergenic non-protein coding RNA 2584	100009613
LINC02585	long intergenic non-protein coding RNA 2585	102724368
LINC02586	long intergenic non-protein coding RNA 2586	100873974
LINC02587	long intergenic non-protein coding RNA 2587	101927524
LINC02588	long intergenic non-protein coding RNA 2588	102725045
LINC02589	long intergenic non-protein coding RNA 2589	105373300
LINC02590	long intergenic non-protein coding RNA 2590	112441441
LINC02591	long intergenic non-protein coding RNA 2591	388692
LINC02593	long intergenic non-protein coding RNA 2593	100130417
LINC02594	long intergenic non-protein coding RNA 2594	105371786
LINC02595	long intergenic non-protein coding RNA 2595	401585
LINC02596	long intergenic non-protein coding RNA 2596	105376834
LINC02597	long intergenic non-protein coding RNA 2597	101929866
LINC02598	long intergenic non-protein coding RNA 2598	112588022
LINC02599	long intergenic non-protein coding RNA 2599	113523635
LINC02600	long intergenic non-protein coding RNA 2600	107986251
LINC02601	long intergenic non-protein coding RNA 2601	105373185
LINC02602	long intergenic non-protein coding RNA 2602	107985257
LINC02603	long intergenic non-protein coding RNA 2603	158257
LINC02604	long intergenic non-protein coding RNA 2604	644794
LINC02605	long intergenic non-protein coding RNA 2605	112935892
LINC02606	long intergenic non-protein coding RNA 2606	100506022
LINC02607	long intergenic non-protein coding RNA 2607	100996635
LINC02608	long intergenic non-protein coding RNA 2608	101929541
LINC02609	long intergenic non-protein coding RNA 2609	105378853
LINC02610	long intergenic non-protein coding RNA 2610	151174
LINC02611	long intergenic non-protein coding RNA 2611	101927070
LINC02612	long intergenic non-protein coding RNA 2612	101929282
LINC02613	long intergenic non-protein coding RNA 2613	101929596
LINC02614	long intergenic non-protein coding RNA 2614	101927056
LINC02615	long intergenic non-protein coding RNA 2615	100507487
LINC02616	long intergenic non-protein coding RNA 2616	100508631
LINC02617	long intergenic non-protein coding RNA 2617	113523642
LINC02618	long intergenic non-protein coding RNA 2618	646730
LINC02619	long intergenic non-protein coding RNA 2619	105377245
