# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 10 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-MTAB-5157
# Timestamp: Thu, 30-May-2019 20:40:45
Gene ID	Gene Name	'biomass' vs 'control' at '1 hour' .foldChange	'biomass' vs 'control' at '1 hour'.pValue	'biomass' vs 'control' at '16 hour' .foldChange	'biomass' vs 'control' at '16 hour'.pValue	'biomass' vs 'control' at '20 hour' .foldChange	'biomass' vs 'control' at '20 hour'.pValue	'biomass' vs 'control' at '4 hour' .foldChange	'biomass' vs 'control' at '4 hour'.pValue	'biomass' vs 'control' at '8 hour' .foldChange	'biomass' vs 'control' at '8 hour'.pValue	'diesel' vs 'control' at '1 hour' .foldChange	'diesel' vs 'control' at '1 hour'.pValue	'diesel' vs 'control' at '16 hour' .foldChange	'diesel' vs 'control' at '16 hour'.pValue	'diesel' vs 'control' at '20 hour' .foldChange	'diesel' vs 'control' at '20 hour'.pValue	'diesel' vs 'control' at '4 hour' .foldChange	'diesel' vs 'control' at '4 hour'.pValue	'diesel' vs 'control' at '8 hour' .foldChange	'diesel' vs 'control' at '8 hour'.pValue
ENSG00000142188	TMEM50B					0.2	0.999975865166861									-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000142192	APP			-0.1	0.999516510215591									-0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000142197	DOP1B	-0.1	0.999973754074131					-0.1	0.996465604932035			-0.1	0.999963861920391			-0.1	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000142207	URB1	-0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761					0.2	0.999993864973088	-0.1	0.99993743598835		
ENSG00000142208	AKT1			-0.2	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761			0.1	0.999999971785988	0.2	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000142227	EMP3					0.1	0.999975865166861	0.3	0.996465604932035	0.1	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000142230	SAE1					0.1	0.999975865166861	0.1	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088				
ENSG00000142235	AC008403.1			-0.2	0.999516510215591	-0.2	0.999975865166861											-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000142252	GEMIN7	-0.1	0.999973754074131	-0.3	0.999516510215591	-0.2	0.999975865166861			-0.1	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988	-0.2	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000142273	CBLC	-0.1	0.999973754074131	-0.1	0.999516510215591			0.2	0.996465604932035			-0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000142279	WTIP	-0.1	0.999973754074131	-0.2	0.999516510215591			0.3	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988	-0.1	0.999993864973088				
ENSG00000142327	RNPEPL1	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035	-0.1	0.999988430414761			0.1	0.999999971785988	0.2	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000142330	CAPN10	-0.1	0.999973754074131	-0.1	0.999516510215591	-0.2	0.999975865166861	0.3	0.996465604932035					0.2	0.999999971785988					0.1	0.999991842764457
ENSG00000142347	MYO1F			-0.1	0.999516510215591									-0.1	0.999999971785988						
ENSG00000142396	ERVK3-1	0.1	0.999973754074131	-0.1	0.999516510215591	-0.2	0.999975865166861			0.1	0.999988430414761	0.1	0.999963861920391	-0.1	0.999999971785988	-0.2	0.999993864973088	0.1	0.99993743598835		
ENSG00000142408	CACNG8	-0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861	-0.1	0.996465604932035									-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000142409	ZNF787	-0.2	0.999973754074131	-0.4	0.999516510215591	-0.3	0.999975865166861	0.2	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391			0.2	0.999993864973088			0.1	0.999991842764457
ENSG00000142444	TIMM29	-0.1	0.999973754074131	-0.3	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391			0.2	0.999993864973088	0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000142453	CARM1			-0.2	0.999516510215591			0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988	0.2	0.999993864973088	-0.1	0.99993743598835		
ENSG00000142459	EVI5L	-0.1	0.999973754074131	-0.3	0.999516510215591	-0.3	0.999975865166861	0.2	0.996465604932035			-0.1	0.999963861920391	-0.1	0.999999971785988	-0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000142494	SLC47A1					0.1	0.999975865166861	0.1	0.996465604932035	0.1	0.999988430414761			0.1	0.999999971785988	0.2	0.999993864973088	0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000142507	PSMB6			0.1	0.999516510215591	0.1	0.999975865166861	0.2	0.996465604932035			-0.1	0.999963861920391			0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000142512	SIGLEC10			-0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035												
ENSG00000142528	ZNF473	0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861									-0.1	0.999993864973088				
ENSG00000142530	FAM71E1			-0.1	0.999516510215591																
ENSG00000142534	RPS11	-0.1	0.999973754074131	0.2	0.999516510215591	0.1	0.999975865166861	0.2	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988					-0.1	0.999991842764457
ENSG00000142541	RPL13A	-0.1	0.999973754074131	-0.1	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000142544	CTU1	-0.1	0.999973754074131	-0.1	0.999516510215591							-0.1	0.999963861920391								
ENSG00000142546	NOSIP	-0.1	0.999973754074131	-0.3	0.999516510215591	-0.2	0.999975865166861	0.4	0.996465604932035							0.2	0.999993864973088			0.1	0.999991842764457
ENSG00000142552	RCN3			-0.3	0.999516510215591	-0.1	0.999975865166861	0.3	0.996465604932035			0.1	0.999963861920391	-0.1	0.999999971785988					0.1	0.999991842764457
ENSG00000142556	ZNF614	0.2	0.999973754074131					0.1	0.996465604932035	0.2	0.999988430414761					-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000142599	RERE	-0.1	0.999973754074131			0.1	0.999975865166861	0.1	0.996465604932035	-0.2	0.999988430414761	-0.1	0.999963861920391			0.2	0.999993864973088				
ENSG00000142619	PADI3	0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861			0.1	0.999988430414761			0.1	0.999999971785988						
ENSG00000142621	FHAD1							0.1	0.996465604932035												
ENSG00000142623	PADI1	-0.1	0.999973754074131			0.1	0.999975865166861	0.1	0.996465604932035	0.1	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988			0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000142627	EPHA2	-0.1	0.999973754074131	-0.2	0.999516510215591			0.1	0.996465604932035	-0.2	0.999988430414761	-0.1	0.999963861920391			0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000142632	ARHGEF19			-0.1	0.999516510215591	-0.1	0.999975865166861	0.3	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988						
ENSG00000142634	EFHD2			-0.2	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088				
ENSG00000142655	PEX14	-0.1	0.999973754074131	-0.1	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000142657	PGD			-0.1	0.999516510215591			0.1	0.996465604932035							0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000142669	SH3BGRL3			-0.2	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761					0.2	0.999993864973088			0.1	0.999991842764457
ENSG00000142675	CNKSR1							0.1	0.996465604932035							-0.1	0.999993864973088				
ENSG00000142676	RPL11			0.1	0.999516510215591	0.1	0.999975865166861	0.1	0.996465604932035			-0.1	0.999963861920391					0.1	0.99993743598835		
ENSG00000142677	IL22RA1			-0.1	0.999516510215591	0.2	0.999975865166861			0.1	0.999988430414761	0.1	0.999963861920391			0.2	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000142686	C1orf216			-0.1	0.999516510215591	0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988	0.2	0.999993864973088	-0.2	0.99993743598835		
ENSG00000142687	KIAA0319L																	-0.1	0.99993743598835		
ENSG00000142694	EVA1B			-0.2	0.999516510215591			0.1	0.996465604932035									0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000142700	DMRTA2	-0.1	0.999973754074131	-0.2	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035							0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000142731	PLK4	0.1	0.999973754074131	0.2	0.999516510215591	0.1	0.999975865166861			0.1	0.999988430414761	0.1	0.999963861920391			-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000142733	MAP3K6			-0.1	0.999516510215591			0.3	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988	0.2	0.999993864973088	-0.1	0.99993743598835		
ENSG00000142748	FCN3							0.1	0.996465604932035												
ENSG00000142751	GPN2	-0.1	0.999973754074131	-0.1	0.999516510215591			-0.1	0.996465604932035			-0.2	0.999963861920391	-0.1	0.999999971785988	0.2	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000142765	SYTL1	-0.2	0.999973754074131			-0.3	0.999975865166861			0.1	0.999988430414761	-0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000142784	WDTC1					0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761					0.2	0.999993864973088	-0.1	0.99993743598835		
ENSG00000142794	NBPF3			-0.1	0.999516510215591			0.1	0.996465604932035							0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000142798	HSPG2			-0.2	0.999516510215591	-0.2	0.999975865166861	0.2	0.996465604932035					-0.1	0.999999971785988	0.1	0.999993864973088	-0.2	0.99993743598835		
ENSG00000142856	ITGB3BP	0.1	0.999973754074131	0.2	0.999516510215591			-0.1	0.996465604932035							-0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000142864	SERBP1	-0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861			-0.1	0.999988430414761									-0.1	0.999991842764457
ENSG00000142867	BCL10			0.2	0.999516510215591			-0.1	0.996465604932035											-0.1	0.999991842764457
ENSG00000142871	CCN1			-0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035	-0.1	0.999988430414761							0.1	0.99993743598835	0.2	0.999991842764457
ENSG00000142875	PRKACB	0.1	0.999973754074131	0.2	0.999516510215591			-0.2	0.996465604932035	0.1	0.999988430414761	0.1	0.999963861920391	0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000142892	PIGK	0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000142910	TINAGL1			-0.2	0.999516510215591			0.1	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088	-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000142920	AZIN2	0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861			0.1	0.999988430414761			-0.1	0.999999971785988			-0.1	0.99993743598835		
ENSG00000142937	RPS8	-0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035	-0.2	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988			0.1	0.99993743598835		
ENSG00000142945	KIF2C	0.1	0.999973754074131	-0.1	0.999516510215591	0.1	0.999975865166861	0.1	0.996465604932035	0.1	0.999988430414761			-0.1	0.999999971785988					0.1	0.999991842764457
ENSG00000142949	PTPRF	-0.1	0.999973754074131	-0.2	0.999516510215591			0.1	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988	0.1	0.999993864973088	-0.2	0.99993743598835		
ENSG00000142961	MOB3C			-0.1	0.999516510215591			0.2	0.996465604932035			-0.1	0.999963861920391					0.1	0.99993743598835		
ENSG00000142973	CYP4B1	-0.1	0.999973754074131																		
ENSG00000143001	TMEM61			0.1	0.999516510215591									0.1	0.999999971785988						
ENSG00000143013	LMO4	-0.1	0.999973754074131					0.1	0.996465604932035	-0.2	0.999988430414761	-0.1	0.999963861920391							-0.1	0.999991842764457
ENSG00000143028	SYPL2			0.1	0.999516510215591	0.1	0.999975865166861			-0.1	0.999988430414761										
ENSG00000143033	MTF2	0.1	0.999973754074131	0.1	0.999516510215591			-0.1	0.996465604932035			0.1	0.999963861920391					0.1	0.99993743598835		
ENSG00000143036	SLC44A3			0.2	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035												
ENSG00000143061	IGSF3					0.1	0.999975865166861	0.1	0.996465604932035							0.2	0.999993864973088	-0.1	0.99993743598835		
ENSG00000143067	ZNF697			-0.1	0.999516510215591			-0.1	0.996465604932035			-0.1	0.999963861920391					0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000143079	CTTNBP2NL							-0.1	0.996465604932035							-0.1	0.999993864973088				
ENSG00000143093	STRIP1	0.1	0.999973754074131	-0.1	0.999516510215591					0.1	0.999988430414761			-0.1	0.999999971785988					0.1	0.999991842764457
ENSG00000143106	PSMA5			0.1	0.999516510215591	0.2	0.999975865166861	-0.1	0.996465604932035					0.1	0.999999971785988	0.1	0.999993864973088				
ENSG00000143110	C1orf162			0.1	0.999516510215591									0.1	0.999999971785988						
ENSG00000143126	CELSR2			-0.2	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761			-0.3	0.999999971785988			-0.2	0.99993743598835	-0.1	0.999991842764457
ENSG00000143127	ITGA10	-0.1	0.999973754074131							0.1	0.999988430414761					-0.1	0.999993864973088				
ENSG00000143147	GPR161			-0.1	0.999516510215591													-0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000143149	ALDH9A1															-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000143153	ATP1B1	-0.1	0.999973754074131			0.1	0.999975865166861	-0.1	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000143155	TIPRL					0.1	0.999975865166861			0.1	0.999988430414761			-0.1	0.999999971785988	-0.1	0.999993864973088	0.2	0.99993743598835		
ENSG00000143156	NME7	0.1	0.999973754074131	0.1	0.999516510215591					0.1	0.999988430414761					-0.1	0.999993864973088				
ENSG00000143157	POGK					-0.1	0.999975865166861					-0.1	0.999963861920391							-0.1	0.999991842764457
ENSG00000143158	MPC2			-0.3	0.999516510215591	-0.2	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988	-0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000143162	CREG1							-0.1	0.996465604932035					-0.1	0.999999971785988	-0.2	0.999993864973088	0.1	0.99993743598835		
ENSG00000143164	DCAF6			0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035					-0.1	0.999999971785988			0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000143178	TBX19			-0.2	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035					-0.1	0.999999971785988						
ENSG00000143179	UCK2			-0.1	0.999516510215591					-0.1	0.999988430414761	-0.1	0.999963861920391			0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000143183	TMCO1			-0.1	0.999516510215591			-0.1	0.996465604932035			0.1	0.999963861920391	-0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000143190	POU2F1			0.2	0.999516510215591			-0.1	0.996465604932035	0.1	0.999988430414761	-0.1	0.999963861920391					-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000143198	MGST3			0.1	0.999516510215591	0.1	0.999975865166861	0.2	0.996465604932035			-0.1	0.999963861920391							-0.1	0.999991842764457
ENSG00000143199	ADCY10			-0.1	0.999516510215591																
ENSG00000143207	COP1			0.1	0.999516510215591			-0.1	0.996465604932035			0.1	0.999963861920391	0.1	0.999999971785988			0.1	0.99993743598835		
ENSG00000143217	NECTIN4	-0.1	0.999973754074131			0.1	0.999975865166861	-0.2	0.996465604932035									-0.2	0.99993743598835		
ENSG00000143222	UFC1			0.1	0.999516510215591	0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988			0.1	0.99993743598835		
ENSG00000143224	PPOX	-0.1	0.999973754074131	-0.1	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035	-0.2	0.999988430414761	0.1	0.999963861920391	0.1	0.999999971785988	0.1	0.999993864973088				
ENSG00000143228	NUF2	0.2	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861			0.1	0.999988430414761	0.1	0.999963861920391	-0.1	0.999999971785988	-0.2	0.999993864973088	0.1	0.99993743598835		
ENSG00000143248	RGS5	0.1	0.999973754074131			0.1	0.999975865166861			0.1	0.999988430414761										
ENSG00000143252	SDHC					0.1	0.999975865166861	-0.1	0.996465604932035			-0.1	0.999963861920391	-0.1	0.999999971785988					-0.1	0.999991842764457
ENSG00000143256	PFDN2	-0.1	0.999973754074131	-0.2	0.999516510215591			0.2	0.996465604932035	-0.2	0.999988430414761	-0.2	0.999963861920391	-0.1	0.999999971785988			0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000143257	NR1I3			-0.1	0.999516510215591	0.1	0.999975865166861											-0.1	0.99993743598835		
ENSG00000143258	USP21	0.1	0.999973754074131	-0.1	0.999516510215591			0.1	0.996465604932035			-0.1	0.999963861920391								
ENSG00000143294	PRCC	-0.1	0.999973754074131			0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761					0.1	0.999993864973088			0.1	0.999991842764457
ENSG00000143303	RRNAD1			-0.1	0.999516510215591	-0.1	0.999975865166861	0.2	0.996465604932035									-0.1	0.99993743598835		
ENSG00000143314	MRPL24					0.1	0.999975865166861	0.1	0.996465604932035			-0.2	0.999963861920391			0.2	0.999993864973088	-0.1	0.99993743598835		
ENSG00000143315	PIGM	0.1	0.999973754074131	0.1	0.999516510215591			-0.1	0.996465604932035	-0.1	0.999988430414761							0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000143319	ISG20L2	0.1	0.999973754074131			0.1	0.999975865166861							0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000143320	CRABP2			0.1	0.999516510215591															-0.1	0.999991842764457
ENSG00000143321	HDGF					0.1	0.999975865166861					-0.1	0.999963861920391					-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000143322	ABL2	0.1	0.999973754074131			-0.1	0.999975865166861	-0.2	0.996465604932035			0.1	0.999963861920391	-0.2	0.999999971785988	-0.2	0.999993864973088	0.1	0.99993743598835	-0.2	0.999991842764457
ENSG00000143324	XPR1			0.1	0.999516510215591	0.1	0.999975865166861	-0.2	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835		
ENSG00000143333	RGS16	0.1	0.999973754074131																		
ENSG00000143337	TOR1AIP1	0.1	0.999973754074131	0.1	0.999516510215591			-0.1	0.996465604932035	0.1	0.999988430414761			0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835	0.1	0.999991842764457
ENSG00000143341	HMCN1	0.1	0.999973754074131	0.2	0.999516510215591	-0.1	0.999975865166861													-0.1	0.999991842764457
ENSG00000143344	RGL1			0.1	0.999516510215591	0.2	0.999975865166861							0.1	0.999999971785988	0.2	0.999993864973088	0.2	0.99993743598835		
ENSG00000143353	LYPLAL1			0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035									0.2	0.99993743598835	-0.1	0.999991842764457
ENSG00000143363	PRUNE1					0.1	0.999975865166861							-0.1	0.999999971785988	0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000143367	TUFT1							-0.1	0.996465604932035	-0.1	0.999988430414761			-0.1	0.999999971785988	-0.2	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000143368	SF3B4					0.1	0.999975865166861	0.1	0.996465604932035							0.1	0.999993864973088	-0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000143369	ECM1	0.1	0.999973754074131	0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761	0.1	0.999963861920391	-0.1	0.999999971785988	0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000143373	ZNF687			-0.1	0.999516510215591	-0.1	0.999975865166861	0.1	0.996465604932035	-0.1	0.999988430414761					0.2	0.999993864973088	-0.2	0.99993743598835		
ENSG00000143374	TARS2					0.1	0.999975865166861	0.1	0.996465604932035			-0.1	0.999963861920391			0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000143375	CGN			-0.2	0.999516510215591			0.2	0.996465604932035	-0.1	0.999988430414761			-0.3	0.999999971785988	-0.2	0.999993864973088			-0.1	0.999991842764457
ENSG00000143376	SNX27	-0.1	0.999973754074131	0.1	0.999516510215591	0.1	0.999975865166861	-0.1	0.996465604932035	0.1	0.999988430414761	-0.1	0.999963861920391	-0.1	0.999999971785988	0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000143379	SETDB1	0.1	0.999973754074131	0.2	0.999516510215591	0.1	0.999975865166861							0.1	0.999999971785988						
ENSG00000143382	ADAMTSL4	0.1	0.999973754074131	-0.1	0.999516510215591			0.1	0.996465604932035							0.1	0.999993864973088	-0.1	0.99993743598835		
ENSG00000143384	MCL1					0.1	0.999975865166861	-0.2	0.996465604932035							0.1	0.999993864973088			-0.1	0.999991842764457
ENSG00000143387	CTSK	0.1	0.999973754074131					0.1	0.996465604932035	-0.1	0.999988430414761									-0.1	0.999991842764457
ENSG00000143390	RFX5	-0.1	0.999973754074131													0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000143393	PI4KB	-0.1	0.999973754074131					0.1	0.996465604932035									-0.1	0.99993743598835		
ENSG00000143398	PIP5K1A			-0.1	0.999516510215591			-0.1	0.996465604932035					-0.1	0.999999971785988	-0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
ENSG00000143401	ANP32E	0.1	0.999973754074131	0.2	0.999516510215591			-0.1	0.996465604932035							-0.1	0.999993864973088	0.1	0.99993743598835	-0.1	0.999991842764457
